course_code,course_name,cycle,institution_code,institution_name,institution_sigla,reference,estatisticas_do_curso,detalhes_do_curso,nota_ult_col_2023_1a,nota_ult_col_2023_2a,nota_ult_col_2024_1a,nota_ult_col_2024_2a,nota_ult_col_2025_1a,nota_ult_col_2025_2a
9853,Educação Básica,Licenciatura - 1º ciclo,3181,Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu,ESEV,5.4.513,https://infocursos.medu.pt/dges.asp?code=3181&codc=9853,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9853&code=3181,141.5,148.2,139,143.5,140.5,141.8
9853,Educação Básica,Licenciatura - 1º ciclo,3131,Instituto Politécnico do Porto - Escola Superior de Educação,ESE,5.4.421,https://infocursos.medu.pt/dges.asp?code=3131&codc=9853,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9853&code=3131,157.4,164,156,162.6,156.3,162.3
9853,Educação Básica,Licenciatura - 1º ciclo,1308,Universidade da Madeira - Faculdade de Ciências Sociais,FCS,5.4.153,https://infocursos.medu.pt/dges.asp?code=1308&codc=9853,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9853&code=1308,140,,138.2,144.4,152.3,
9853,Educação Básica,Licenciatura - 1º ciclo,300,Universidade de Aveiro,UA,5.4.42,https://infocursos.medu.pt/dges.asp?code=300&codc=9853,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9853&code=300,,,,,,
9853,Educação Básica,Licenciatura - 1º ciclo,604,Universidade de Évora - Escola de Ciências Sociais,ECS,5.4.90,https://infocursos.medu.pt/dges.asp?code=604&codc=9853,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9853&code=604,,,,,,
9853,Educação Básica,Licenciatura - 1º ciclo,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,ECHS,5.4.216,https://infocursos.medu.pt/dges.asp?code=1202&codc=9853,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9853&code=1202,143.8,141.8,143.5,147.8,142.5,139.5
9853,Educação Básica,Licenciatura - 1º ciclo,3081,Universidade do Algarve - Escola Superior de Educação e Comunicação,ESEC,5.4.330,https://infocursos.medu.pt/dges.asp?code=3081&codc=9853,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9853&code=3081,147.2,147.9,141.2,163.3,135,142.3
9853,Educação Básica,Licenciatura - 1º ciclo,1000,Universidade do Minho,UMinho,5.4.164,https://infocursos.medu.pt/dges.asp?code=1000&codc=9853,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9853&code=1000,152.8,160.2,155.8,165.8,153.8,154.3
9853,Educação Básica,Licenciatura - 1º ciclo,150,Universidade dos Açores - Faculdade de Ciências Sociais e Humanas,FCSH,5.4.21,https://infocursos.medu.pt/dges.asp?code=150&codc=9853,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9853&code=150,,,,,,
9876,Educação Básica (regime pós-laboral),Licenciatura - 1º ciclo,3112,Instituto Politécnico de Lisboa - Escola Superior de Educação,ESELx,5.4.396,https://infocursos.medu.pt/dges.asp?code=3112&codc=9876,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9876&code=3112,138.8,143.8,140.3,149.8,143,149
9876,Educação Básica (regime pós-laboral),Licenciatura - 1º ciclo,3151,Instituto Politécnico de Setúbal - Escola Superior de Educação,ESE,5.4.482,https://infocursos.medu.pt/dges.asp?code=3151&codc=9876,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9876&code=3151,,,,,,
9736,Educação Física e Desporto,Licenciatura - 1º ciclo,1308,Universidade da Madeira - Faculdade de Ciências Sociais,FCS,5.4.153,https://infocursos.medu.pt/dges.asp?code=1308&codc=9736,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9736&code=1308,145.5,182.8,144.5,,131.3,130
L040,Educação e Formação,Licenciatura - 1º ciclo,1513,Universidade de Lisboa - Instituto de Educação,IE-ULisboa,5.4.127,https://infocursos.medu.pt/dges.asp?code=1513&codc=L040,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L040&code=1513,140,150.5,142,146.5,108.3,120
9878,Educação Musical,Licenciatura - 1º ciclo,3131,Instituto Politécnico do Porto - Escola Superior de Educação,ESE,5.4.421,https://infocursos.medu.pt/dges.asp?code=3131&codc=9878,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9878&code=3131,139.1,133.8,125,119,156.2,125.9
9084,Educação Social,Licenciatura - 1º ciclo,3042,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,ESEB,5.4.268,https://infocursos.medu.pt/dges.asp?code=3042&codc=9084,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9084&code=3042,100,127.2,95,118.6,116.8,110.8
9084,Educação Social,Licenciatura - 1º ciclo,3101,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,ESECS,5.4.364,https://infocursos.medu.pt/dges.asp?code=3101&codc=9084,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9084&code=3101,136.1,134.6,128.2,138.3,112.5,126.5
9084,Educação Social,Licenciatura - 1º ciclo,3121,Instituto Politécnico de Portalegre - Escola Superior de Educação e Ciências Sociais,ESECS,5.4.411,https://infocursos.medu.pt/dges.asp?code=3121&codc=9084,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9084&code=3121,118,135.1,121,124.6,135.8,125
9084,Educação Social,Licenciatura - 1º ciclo,3142,Instituto Politécnico de Santarém - Escola Superior de Educação de Santarém,ESES,5.4.463,https://infocursos.medu.pt/dges.asp?code=3142&codc=9084,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9084&code=3142,129.4,137,131.2,137.4,114.5,123.8
9084,Educação Social,Licenciatura - 1º ciclo,3181,Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu,ESEV,5.4.513,https://infocursos.medu.pt/dges.asp?code=3181&codc=9084,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9084&code=3181,125.8,140.1,102.6,131.5,117.8,103.5
9084,Educação Social,Licenciatura - 1º ciclo,3131,Instituto Politécnico do Porto - Escola Superior de Educação,ESE,5.4.422,https://infocursos.medu.pt/dges.asp?code=3131&codc=9084,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9084&code=3131,151.7,156.9,155.9,157.1,147.3,146
9084,Educação Social,Licenciatura - 1º ciclo,3081,Universidade do Algarve - Escola Superior de Educação e Comunicação,ESEC,5.4.331,https://infocursos.medu.pt/dges.asp?code=3081&codc=9084,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9084&code=3081,136.7,141.7,129.5,144,124.8,113.3
9473,Educação Social Gerontológica,Licenciatura - 1º ciclo,3091,"Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto",ESECD,5.4.345,https://infocursos.medu.pt/dges.asp?code=3091&codc=9473,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9473&code=3091,151.8,113.9,,113.9,,
9879,Educação Social (regime pós-laboral),Licenciatura - 1º ciclo,3131,Instituto Politécnico do Porto - Escola Superior de Educação,ESE,5.4.422,https://infocursos.medu.pt/dges.asp?code=3131&codc=9879,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9879&code=3131,142.1,143.9,140.3,149.5,116.8,122.5
L194,Eletrónica e Mecânica Industrial,Licenciatura - 1º ciclo,3012,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,ESTGA,5.4.230,https://infocursos.medu.pt/dges.asp?code=3012&codc=L194,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L194&code=3012,134.8,134,135.9,127.4,118.3,117
9855,Energia e Ambiente,Licenciatura - 1º ciclo,3092,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,ESTG,5.4.350,https://infocursos.medu.pt/dges.asp?code=3092&codc=9855,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9855&code=3092,118.6,,,133.3,124.5,114.5
9500,Enfermagem,Licenciatura - 1º ciclo,7040,Instituto Politécnico da Guarda - Escola Superior de Saúde da Guarda,ESS,5.4.346,https://infocursos.medu.pt/dges.asp?code=7040&codc=9500,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9500&code=7040,134.8,132.8,114.8,127,127.5,126.3
9500,Enfermagem,Licenciatura - 1º ciclo,7005,Instituto Politécnico de Beja - Escola Superior de Saúde,ESS,5.4.240,https://infocursos.medu.pt/dges.asp?code=7005&codc=9500,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9500&code=7005,139.3,140.9,130.8,134.1,126.3,130.3
9500,Enfermagem,Licenciatura - 1º ciclo,7015,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,ESSa,5.4.272,https://infocursos.medu.pt/dges.asp?code=7015&codc=9500,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9500&code=7015,143,146.4,139.3,140.5,138,135.3
9500,Enfermagem,Licenciatura - 1º ciclo,7020,Instituto Politécnico de Castelo Branco - Escola Superior de Saúde Dr. Lopes Dias,ESALD,5.4.293,https://infocursos.medu.pt/dges.asp?code=7020&codc=9500,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9500&code=7020,140.3,143,129,142.6,137.3,139.5
9500,Enfermagem,Licenciatura - 1º ciclo,7045,Instituto Politécnico de Leiria - Escola Superior de Saúde,ESSLei,5.4.367,https://infocursos.medu.pt/dges.asp?code=7045&codc=9500,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9500&code=7045,142,141.2,132.2,134.2,139,140.5
9500,Enfermagem,Licenciatura - 1º ciclo,7055,Instituto Politécnico de Portalegre - Escola Superior de Saúde,ESS,5.4.413,https://infocursos.medu.pt/dges.asp?code=7055&codc=9500,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9500&code=7055,132.1,135.9,112,110,127.3,131.3
9500,Enfermagem,Licenciatura - 1º ciclo,7065,Instituto Politécnico de Santarém - Escola Superior de Saúde de Santarém,ESSS,5.4.467,https://infocursos.medu.pt/dges.asp?code=7065&codc=9500,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9500&code=7065,139.8,139.2,133.4,129.6,119.8,118.5
9500,Enfermagem,Licenciatura - 1º ciclo,3155,Instituto Politécnico de Setúbal - Escola Superior de Saúde,ESS,5.4.483,https://infocursos.medu.pt/dges.asp?code=3155&codc=9500,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9500&code=3155,149.6,153.2,143,146.2,149.3,146.5
9500,Enfermagem,Licenciatura - 1º ciclo,7075,Instituto Politécnico de Viana do Castelo - Escola Superior de Saúde,ESS,5.4.497,https://infocursos.medu.pt/dges.asp?code=7075&codc=9500,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9500&code=7075,145,143,141,132.8,148.8,150.5
9500,Enfermagem,Licenciatura - 1º ciclo,7085,Instituto Politécnico de Viseu - Escola Superior de Saúde de Viseu,ESSV,5.4.514,https://infocursos.medu.pt/dges.asp?code=7085&codc=9500,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9500&code=7085,144.4,143.6,128.6,134.2,141.8,140.3
9500,Enfermagem,Licenciatura - 1º ciclo,1320,Universidade da Madeira - Escola Superior de Saúde,ESS,5.4.525,https://infocursos.medu.pt/dges.asp?code=1320&codc=9500,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9500&code=1320,156.5,152.3,145.5,145.5,150,149.5
9500,Enfermagem,Licenciatura - 1º ciclo,3013,Universidade de Aveiro - Escola Superior de Saúde de Aveiro,ESSUA,5.4.229,https://infocursos.medu.pt/dges.asp?code=3013&codc=9500,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9500&code=3013,153.8,155.6,146.6,146.4,141,136.5
9500,Enfermagem,Licenciatura - 1º ciclo,7240,Universidade de Coimbra - Escola Superior de Enfermagem,ESEnfC,5.4.328,https://infocursos.medu.pt/dges.asp?code=7240&codc=9500,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9500&code=7240,,,,,114.3,124.8
9500,Enfermagem,Licenciatura - 1º ciclo,7030,Universidade de Évora - Escola Superior de Enfermagem de São João de Deus,ESESJD,5.4.328,https://infocursos.medu.pt/dges.asp?code=7030&codc=9500,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9500&code=7030,143.2,145.3,133.7,129.8,140.8,141
9500,Enfermagem,Licenciatura - 1º ciclo,7260,Universidade de Lisboa - Escola Superior de Enfermagem,ESEL,5.4.408,https://infocursos.medu.pt/dges.asp?code=7260&codc=9500,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9500&code=7260,150.6,150.4,146.6,146.2,151,149.5
9500,Enfermagem,Licenciatura - 1º ciclo,7080,Universidade de Trás-os-Montes e Alto Douro - Escola Superior de Saúde,ESS-UTAD,5.4.508,https://infocursos.medu.pt/dges.asp?code=7080&codc=9500,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9500&code=7080,145.4,150,140.4,137.6,148.5,148.3
9500,Enfermagem,Licenciatura - 1º ciclo,7035,Universidade do Algarve - Escola Superior de Saúde,ESSUAlg,5.4.339,https://infocursos.medu.pt/dges.asp?code=7035&codc=9500,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9500&code=7035,150.8,149.7,144.4,142.1,143.8,141.8
9500,Enfermagem,Licenciatura - 1º ciclo,7010,Universidade do Minho - Escola Superior de Enfermagem,ESE,5.4.256,https://infocursos.medu.pt/dges.asp?code=7010&codc=9500,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9500&code=7010,157,168,155.5,158,158.5,160.3
9500,Enfermagem,Licenciatura - 1º ciclo,7270,Universidade do Porto - Escola Superior de Enfermagem,ESEP,5.4.453,https://infocursos.medu.pt/dges.asp?code=7270&codc=9500,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9500&code=7270,,,,,160,159.3
9500,Enfermagem,Licenciatura - 1º ciclo,7092,Universidade dos Açores - Escola Superior de Saúde - Angra do Heroísmo,,5.4.524,https://infocursos.medu.pt/dges.asp?code=7092&codc=9500,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9500&code=7092,130.3,130.8,116.2,134.4,113.3,131.3
9500,Enfermagem,Licenciatura - 1º ciclo,7093,Universidade dos Açores - Escola Superior de Saúde - Ponta Delgada,,5.4.524,https://infocursos.medu.pt/dges.asp?code=7093&codc=9500,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9500&code=7093,138.1,138,131,151.6,132.8,134
9501,Enfermagem (entrada no 2.º semestre),Licenciatura - 1º ciclo,7015,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,ESSa,5.4.273,https://infocursos.medu.pt/dges.asp?code=7015&codc=9501,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9501&code=7015,113.7,129.5,114.6,111,113.3,115.3
9085,Enfermagem Veterinária,Licenciatura - 1º ciclo,3041,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,ESA,5.4.258,https://infocursos.medu.pt/dges.asp?code=3041&codc=9085,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9085&code=3041,101,123.3,115,111.1,114.5,114.8
9085,Enfermagem Veterinária,Licenciatura - 1º ciclo,3051,Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco,ESA,5.4.282,https://infocursos.medu.pt/dges.asp?code=3051&codc=9085,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9085&code=3051,137.7,135.1,126,127.1,118.5,114
9085,Enfermagem Veterinária,Licenciatura - 1º ciclo,3061,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,ESAC,5.4.299,https://infocursos.medu.pt/dges.asp?code=3061&codc=9085,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9085&code=3061,153.9,151.3,156.1,142.3,113.8,128
9085,Enfermagem Veterinária,Licenciatura - 1º ciclo,3125,Instituto Politécnico de Portalegre - Escola Superior de Biociências de Elvas,ESBE,5.4.409,https://infocursos.medu.pt/dges.asp?code=3125&codc=9085,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9085&code=3125,,,102,114,103.5,114.5
9085,Enfermagem Veterinária,Licenciatura - 1º ciclo,3141,Instituto Politécnico de Santarém - Escola Superior Agrária de Santarém,ESAS,5.4.455,https://infocursos.medu.pt/dges.asp?code=3141&codc=9085,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9085&code=3141,,,,,135.3,121.8
9085,Enfermagem Veterinária,Licenciatura - 1º ciclo,3161,Instituto Politécnico de Viana do Castelo - Escola Superior Agrária,ESA,5.4.492,https://infocursos.medu.pt/dges.asp?code=3161&codc=9085,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9085&code=3161,151.5,136,148.7,125.3,126.8,120
9085,Enfermagem Veterinária,Licenciatura - 1º ciclo,3185,Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu,ESAV,5.4.509,https://infocursos.medu.pt/dges.asp?code=3185&codc=9085,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9085&code=3185,142.2,136.2,137.4,123,131,124.3
L221,Engenharia Aeroespacial,Licenciatura - 1º ciclo,300,Universidade de Aveiro,UA,5.4.42,https://infocursos.medu.pt/dges.asp?code=300&codc=L221,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L221&code=300,,,,,,
L221,Engenharia Aeroespacial,Licenciatura - 1º ciclo,602,Universidade de Évora - Escola de Ciências e Tecnologia,ECT,5.4.99,https://infocursos.medu.pt/dges.asp?code=602&codc=L221,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L221&code=602,,,,,,
L221,Engenharia Aeroespacial,Licenciatura - 1º ciclo,1518,Universidade de Lisboa - Instituto Superior Técnico,IST,5.4.141,https://infocursos.medu.pt/dges.asp?code=1518&codc=L221,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L221&code=1518,186.8,192,187.3,,185,192.5
L221,Engenharia Aeroespacial,Licenciatura - 1º ciclo,1000,Universidade do Minho,UMinho,5.4.164,https://infocursos.medu.pt/dges.asp?code=1000&codc=L221,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L221&code=1000,188.6,,191.4,,188.5,
L221,Engenharia Aeroespacial,Licenciatura - 1º ciclo,1105,Universidade do Porto - Faculdade de Engenharia,FEUP,5.4.203,https://infocursos.medu.pt/dges.asp?code=1105&codc=L221,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L221&code=1105,,,194.5,,194.3,
L221,Engenharia Aeroespacial,Licenciatura - 1º ciclo,903,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,NOVA FCT,5.4.185,https://infocursos.medu.pt/dges.asp?code=903&codc=L221,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L221&code=903,,,,,,
L403,Engenharia Aeroespacial,Licenciatura - 1º ciclo,501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,FCTUC,5.4.70,https://infocursos.medu.pt/dges.asp?code=501&codc=L403,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L403&code=501,,,,,,
9740,Engenharia Aeronáutica,Licenciatura - 1º ciclo,400,Universidade da Beira Interior,UBI,5.4.58,https://infocursos.medu.pt/dges.asp?code=400&codc=9740,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9740&code=400,,,,,,
9086,Engenharia Agronómica,Licenciatura - 1º ciclo,3041,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,ESA,5.4.258,https://infocursos.medu.pt/dges.asp?code=3041&codc=9086,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9086&code=3041,,,,,,
9086,Engenharia Agronómica,Licenciatura - 1º ciclo,3185,Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu,ESAV,5.4.510,https://infocursos.medu.pt/dges.asp?code=3185&codc=9086,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9086&code=3185,,,,,161,
9086,Engenharia Agronómica,Licenciatura - 1º ciclo,1515,Universidade de Lisboa - Instituto Superior de Agronomia,ISA,5.4.129,https://infocursos.medu.pt/dges.asp?code=1515&codc=9086,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9086&code=1515,115.5,120.3,108.5,117.3,109.5,113.8
9086,Engenharia Agronómica,Licenciatura - 1º ciclo,1103,Universidade do Porto - Faculdade de Ciências,FCUP,5.4.197,https://infocursos.medu.pt/dges.asp?code=1103&codc=9086,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9086&code=1103,129.5,126.3,116.5,126,113.8,118.8
9087,Engenharia Alimentar,Licenciatura - 1º ciclo,3041,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,ESA,5.4.259,https://infocursos.medu.pt/dges.asp?code=3041&codc=9087,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9087&code=3041,,,,,,
9087,Engenharia Alimentar,Licenciatura - 1º ciclo,3185,Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu,ESAV,5.4.510,https://infocursos.medu.pt/dges.asp?code=3185&codc=9087,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9087&code=3185,,,,,,
9087,Engenharia Alimentar,Licenciatura - 1º ciclo,1515,Universidade de Lisboa - Instituto Superior de Agronomia,ISA,5.4.130,https://infocursos.medu.pt/dges.asp?code=1515&codc=9087,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9087&code=1515,117.8,107.8,110,116.8,113,119.8
